,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
8071,8071,MTRE3_2022,9.02,11.02,0.39,7.02,7.79,0.51,0.19,0.4,0.68,11.97,13.28,0.33,9.4,0.0,0.27,4.96,5.5,0.48,0.51,2.84,29.19,7.21,6.5,4.59,3.5,1.69,2.09,0.37,69.15,0.0,4.46392
8072,8072,MTRE3_2023,12.32,7.54,0.67,6.06,6.77,0.72,0.3,0.58,1.77,10.91,12.2,0.82,9.24,0.06,0.53,4.85,5.43,0.45,0.53,2.65,21.87,11.81,10.56,9.48,8.85,3.98,4.62,0.42,69.15,0.0,4.554354838709678
8075,8075,AURE3_2022,0.68,5.51,0.97,7.47,10.59,2.67,0.46,7.12,0.57,8.81,12.49,2.67,15.25,0.0,0.17,1.34,1.9,0.47,0.53,1.49,20.72,35.74,25.22,48.49,17.53,8.28,4.81,0.17,0.0,0.0,11.263229166666667
8076,8076,AURE3_2023,22.54,6.56,0.95,6.51,9.16,2.23,0.43,3.58,0.57,7.16,10.06,2.03,13.96,0.01,0.09,0.64,0.9,0.45,0.55,1.92,21.1,34.26,24.36,34.01,14.52,6.5,0.61,0.19,0.0,0.0,12.063991935483871
8088,8088,VALE3_2019,2.65,42.22,1.74,14.32,125.75,1.89,0.76,21.85,0.94,15.85,139.25,1.26,30.56,0.0,0.19,1.54,13.49,0.44,0.57,1.23,43.6,13.24,1.51,4.49,4.13,1.8,0.12,0.4,12.46,0.0,31.99767676767677
8089,8089,VALE3_2020,2.75,17.3,2.49,6.23,8.88,2.22,0.97,9.07,1.32,6.34,9.03,5.05,35.16,0.0,0.04,0.11,0.15,0.39,0.62,1.67,52.73,35.57,24.97,12.81,14.38,5.59,18.93,0.44,21.72,0.0,38.60281124497992
8090,8090,VALE3_2021,18.79,3.3,2.08,2.63,2.83,1.36,0.8,10.01,1.07,2.7,2.91,23.62,37.49,0.0,0.05,0.07,0.07,0.39,0.61,1.47,60.05,51.84,48.15,41.3,63.01,24.29,42.35,0.59,25.41,55.55,70.71497975708502
8091,8091,VALE3_2022,8.53,4.43,2.27,3.7,4.7,1.88,0.94,49.79,1.14,4.06,5.16,20.07,39.15,0.0,0.22,0.36,0.46,0.41,0.57,1.12,45.17,50.73,39.88,42.35,51.27,21.16,28.76,0.5,15.85,40.33,68.51052
8092,8092,VALE3_2023,7.87,7.37,1.84,4.42,5.47,1.7,0.79,68.01,0.94,5.05,6.25,10.47,41.9,0.13,0.26,0.63,0.78,0.43,0.56,1.08,40.12,38.45,31.07,23.03,24.99,10.66,21.26,0.46,15.85,21.94,67.55524193548388
8094,8094,KRSA3_2021,0.0,62.48,3.18,22.44,29.98,3.16,1.01,13.47,1.35,29.71,39.69,0.08,1.63,0.0,1.03,7.27,9.72,0.32,0.66,1.42,25.57,14.06,10.53,5.05,5.09,1.62,2.49,0.32,0.0,0.0,6.425157894736842
8095,8095,KRSA3_2022,0.0,5.6,0.53,1.75,2.23,0.29,0.13,0.85,0.18,6.53,8.28,0.14,1.47,0.0,1.44,4.77,6.06,0.24,0.74,2.1,23.84,16.78,13.22,5.26,9.45,2.28,7.3,0.43,0.0,0.0,2.91208
8096,8096,KRSA3_2023,0.0,4.74,0.99,2.75,3.84,0.45,0.21,1.52,0.3,8.84,12.33,0.27,1.31,0.06,2.19,6.09,8.49,0.21,0.77,1.92,20.42,16.35,11.73,9.5,20.93,4.46,6.67,0.47,0.0,0.0,1.071209677419355
8108,8108,EKTR3_2019,4.16,9.79,1.82,4.22,5.22,0.72,0.61,5.59,0.91,6.94,8.59,2.55,13.76,0.0,1.13,2.63,3.26,0.34,0.66,1.51,18.76,16.95,13.7,7.31,18.56,6.28,11.53,0.86,7.24,2.43,14.612222222222222
8109,8109,EKTR3_2020,1.42,7.56,1.5,3.77,4.71,0.66,0.48,43.9,0.73,6.69,8.37,3.06,15.39,0.0,1.03,2.59,3.24,0.32,0.68,1.03,19.42,17.39,13.9,8.66,19.85,6.38,10.24,0.74,4.01,9.79,15.839736842105262
8110,8110,EKTR3_2021,9.45,8.03,2.04,3.89,4.71,0.78,0.62,5.76,0.93,6.14,7.45,4.24,16.69,0.0,1.35,2.58,3.12,0.3,0.7,1.47,20.46,19.98,16.47,9.66,25.42,7.7,12.92,0.8,12.33,18.51,27.361346153846153
8111,8111,EKTR3_2022,22.3,6.31,2.17,2.96,3.48,0.74,0.63,11.96,0.87,5.23,6.15,5.09,14.79,0.0,1.56,2.13,2.5,0.29,0.71,1.23,26.12,25.07,21.32,11.75,34.42,9.93,17.65,0.85,7.62,21.37,27.694347826086958
8112,8112,EKTR3_2023,4.15,7.45,2.38,0.0,3.65,0.75,0.59,14.42,0.85,0.0,6.52,4.5,14.07,0.36,1.7,0.0,2.61,0.25,0.75,1.15,26.01,0.0,20.57,10.08,31.95,7.88,16.7,0.78,7.62,18.39,32.53058823529412
8123,8123,PTNT4_2019,3.57,108.94,1.11,7.05,55.25,0.5,0.44,3.69,0.82,0.0,0.0,0.05,4.47,0.0,0.25,1.5,11.75,0.39,0.53,1.26,10.28,7.12,0.91,0.46,1.07,0.42,0.66,0.91,1.6,0.0,3.4869999999999997
8124,8124,PTNT4_2020,0.0,4.87,0.85,2.09,2.79,0.34,0.37,4.11,0.7,3.07,4.1,1.11,6.3,0.0,0.47,0.93,1.24,0.35,0.57,1.24,17.95,16.3,12.2,7.01,21.59,7.57,14.75,1.08,8.13,39.63,4.474939759036144
8125,8125,PTNT4_2021,3.23,4.46,0.88,2.49,3.22,0.36,0.39,1.62,0.81,4.55,5.89,1.41,7.1,0.0,0.39,0.9,1.16,0.38,0.53,1.63,16.26,14.34,11.09,8.0,24.46,9.35,12.16,1.17,11.78,22.3,5.538987854251012
8126,8126,PTNT4_2022,5.1,4.3,0.73,0.0,3.1,0.35,0.37,1.83,0.79,0.0,5.12,1.45,8.62,0.11,0.36,0.0,1.55,0.51,0.49,1.6,16.09,0.0,11.14,8.02,16.85,8.56,11.18,1.07,11.78,23.11,5.67452
8127,8127,PTNT4_2023,0.0,8.18,1.09,0.0,5.24,0.5,0.48,1.77,0.98,0.0,6.89,1.04,7.8,0.31,0.24,0.0,1.14,0.44,0.47,2.11,17.15,0.0,9.51,6.09,13.32,5.83,9.21,0.96,11.78,15.14,7.119516129032259
8139,8139,BAZA3_2019,4.27,4.31,0.54,3.14,2.9,0.79,0.06,0.22,0.09,3.14,2.9,9.29,74.18,0.0,0.0,0.0,0.0,0.11,0.89,0.57,34.43,25.08,27.13,18.28,12.52,1.34,0.0,0.07,6.35,8.48,27.339482758620687
8140,8140,BAZA3_2020,8.49,4.71,0.52,0.0,3.09,1.32,0.06,2.48,0.06,0.0,3.09,8.96,81.52,0.0,0.0,0.0,0.0,0.12,0.88,0.0,37.94,0.0,42.64,27.94,10.99,1.28,0.0,0.05,8.12,1.3,33.217975708502024
8141,8141,BAZA3_2021,6.29,1.66,0.42,0.0,0.9,0.87,0.05,0.71,0.05,0.0,0.9,24.89,99.34,0.0,0.0,0.0,0.0,0.11,0.89,0.0,36.66,0.0,96.41,52.26,25.05,2.84,0.0,0.05,2.61,41.37,37.15991304347826
8142,8142,BAZA3_2022,13.75,2.49,0.58,0.0,1.42,0.87,0.08,3.15,0.08,0.0,1.42,20.02,86.36,0.0,0.0,0.0,0.0,0.14,0.86,0.0,33.15,0.0,61.79,35.05,23.18,3.24,0.0,0.09,17.64,77.05,41.58297520661157
8143,8143,BAZA3_2023,5.61,4.46,0.92,0.0,2.97,1.36,0.12,4.28,0.13,0.0,2.97,21.31,103.67,0.94,0.0,0.0,0.0,0.14,0.86,0.0,26.11,0.0,45.99,30.61,20.56,2.8,0.0,0.09,17.64,79.28,69.67798387096774
8154,8154,MULT3_2019,1.42,42.22,3.56,21.63,28.23,15.23,2.08,50.91,2.41,24.02,31.34,0.78,9.3,0.0,0.39,2.39,3.12,0.58,0.42,1.42,79.15,70.42,53.96,36.08,8.43,4.92,7.07,0.14,3.23,5.06,24.956060606060607
8155,8155,MULT3_2020,1.93,14.66,2.27,10.29,12.33,13.07,1.34,16.83,1.62,11.67,13.99,1.6,10.37,0.0,0.3,1.38,1.66,0.59,0.41,1.84,74.59,126.99,106.0,89.15,15.48,9.13,11.12,0.1,0.31,21.63,22.35413654618474
8156,8156,MULT3_2021,2.67,24.82,1.77,13.66,18.39,8.73,1.05,23.58,1.23,16.38,22.06,0.75,10.59,0.0,0.35,2.73,3.67,0.6,0.4,1.45,78.94,63.91,47.46,35.17,7.12,4.25,6.04,0.12,3.03,7.75,20.951376518218623
8157,8157,MULT3_2022,3.27,17.1,2.0,10.45,12.31,7.32,1.21,27.17,1.45,11.99,14.13,1.28,10.96,0.0,0.29,1.54,1.81,0.61,0.39,1.37,81.15,70.02,59.44,42.79,11.69,7.07,10.59,0.17,9.22,15.8,22.143240000000002
8158,8158,MULT3_2023,2.84,17.84,2.47,10.6,11.61,8.7,1.58,106.98,1.82,11.79,12.91,1.59,11.49,0.62,0.28,1.18,1.3,0.64,0.36,1.12,92.65,82.0,74.87,48.73,13.87,8.84,14.14,0.18,9.22,20.97,25.017822580645163
8169,8169,GGBR4_2019,1.4,28.57,1.28,6.52,10.8,0.87,0.64,3.18,0.96,8.05,13.35,0.7,15.68,0.0,0.36,1.85,3.06,0.5,0.5,2.46,10.6,13.31,8.03,3.04,4.47,2.23,6.31,0.73,1.4,3.02,10.549191919191918
8170,8170,GGBR4_2020,1.31,17.77,1.36,5.58,8.09,0.96,0.67,3.53,1.06,6.57,9.53,1.38,17.95,0.0,0.32,1.31,1.9,0.49,0.51,2.04,13.54,17.21,11.86,5.4,7.67,3.75,8.41,0.69,0.11,0.0,13.10140562248996
8171,8171,GGBR4_2021,11.26,3.03,1.1,2.03,2.23,0.6,0.64,2.52,1.14,2.22,2.44,9.01,24.77,0.0,0.17,0.31,0.34,0.58,0.42,2.33,26.57,29.51,26.83,19.78,36.37,20.99,28.69,1.06,15.78,0.0,21.91825910931174
8172,8172,GGBR4_2022,12.36,4.3,1.07,2.52,2.77,0.6,0.67,2.76,1.16,2.75,3.02,6.83,27.56,0.0,0.16,0.37,0.4,0.62,0.37,2.32,22.75,23.62,21.54,13.86,24.78,15.48,22.7,1.12,17.42,0.0,23.2396
8173,8173,GGBR4_2023,6.78,5.13,0.83,2.96,3.47,0.58,0.55,2.05,0.92,3.24,3.8,4.63,28.8,0.13,0.11,0.39,0.45,0.66,0.34,2.93,17.5,19.58,16.69,11.27,16.07,10.64,15.45,0.94,17.42,0.0,24.822620967741937
8184,8184,BPAC3_2019,1.17,28.11,4.95,24.57,21.69,9.47,0.6,5.65,2.42,15.59,13.76,1.42,8.08,0.0,0.0,0.0,0.0,0.12,0.88,1.16,31.18,38.56,43.67,33.69,17.59,2.13,0.0,0.06,0.86,12.13,5.5961271676300575
8185,8185,BPAC3_2020,0.88,37.75,4.64,69.13,121.52,9.38,0.49,13.12,1.68,47.45,83.41,1.21,9.84,0.0,0.0,0.0,0.0,0.11,0.89,0.92,7.36,13.57,7.72,24.86,12.29,1.3,0.0,0.05,2.49,34.81,8.780481171548116
8186,8186,BPAC3_2021,2.24,16.97,3.95,16.52,16.08,8.79,0.46,10.27,6.32,9.01,8.77,0.76,3.25,0.0,0.0,0.0,0.0,0.12,0.88,1.1,33.71,53.23,54.68,51.82,23.27,2.73,0.0,0.05,5.25,12.94,14.137004048582996
8187,8187,BPAC3_2022,1.69,18.96,3.51,16.74,15.34,3.0,0.4,14.3,4.65,10.34,9.48,0.68,3.68,0.0,0.0,0.0,0.0,0.11,0.89,1.03,17.34,17.89,19.52,15.8,18.51,2.12,0.0,0.13,46.0,30.57,13.113
8188,8188,BPAC3_2023,1.45,23.3,4.31,21.81,20.05,4.64,0.48,33.44,4.95,15.27,14.04,0.77,4.15,0.99,0.0,0.0,0.0,0.11,0.89,1.02,19.88,21.26,23.13,19.91,18.51,2.07,0.0,0.1,46.0,33.74,13.531975806451612
8228,8228,BMEB3_2019,0.41,6.19,0.77,6.07,10.51,0.31,0.07,0.29,0.17,6.05,10.48,2.11,16.93,0.0,0.0,0.0,0.0,0.08,0.91,0.75,71.39,5.07,2.92,4.97,12.51,1.06,0.0,0.21,5.92,0.0,4.2865573770491805
8229,8229,BMEB3_2020,3.78,4.74,0.88,2.05,3.32,0.39,0.08,0.4,0.16,2.04,3.3,3.48,18.85,0.0,0.0,0.0,0.0,0.1,0.95,0.63,74.5,18.93,11.71,8.2,17.94,1.71,0.0,0.21,9.42,11.97,6.616736842105263
8230,8230,BMEB3_2021,9.83,6.25,1.08,5.65,7.86,0.5,0.1,1.04,0.11,5.44,7.57,1.92,11.14,0.0,0.0,0.0,0.0,0.09,0.95,0.0,62.31,8.88,6.39,8.03,17.26,1.62,0.0,0.2,4.8,65.13,8.935
8231,8231,BMEB3_2022,5.21,5.25,0.8,0.0,3.98,0.29,0.07,0.58,0.08,0.0,3.98,1.91,12.56,0.0,0.0,0.0,0.0,0.08,0.91,0.0,53.83,0.0,7.19,5.46,15.18,1.29,0.0,0.24,5.94,22.46,11.236524822695035
8232,8232,BMEB3_2023,3.36,7.46,1.47,0.0,6.0,0.48,0.12,1.08,0.13,0.0,5.61,2.74,13.96,0.15,0.0,0.0,0.0,0.08,0.92,0.0,52.09,0.0,7.94,6.39,19.66,1.59,0.0,0.25,5.94,31.72,12.592340425531916
8243,8243,SGPS3_2019,0.0,53.76,1.77,6.61,31.56,1.73,0.75,7.83,1.22,8.86,42.32,0.23,6.93,0.0,0.6,2.25,10.76,0.42,0.58,1.33,31.63,26.14,5.48,3.21,3.3,1.39,3.18,0.43,7.42,0.0,11.092323232323233
8244,8244,SGPS3_2020,0.0,1.21,0.35,4.45,7.93,0.25,0.12,1.45,0.22,13.42,23.89,6.42,22.12,0.0,0.71,8.96,15.96,0.35,0.65,1.25,32.98,5.7,3.2,20.91,29.02,10.14,1.12,0.49,7.5,0.0,7.689718875502008
8245,8245,SGPS3_2021,0.0,1.6,0.25,1.15,2.21,0.14,0.08,3.79,0.14,4.85,9.29,3.07,19.81,0.0,0.79,3.7,7.08,0.31,0.69,0.96,35.5,12.37,6.46,8.93,15.51,4.8,5.53,0.54,5.73,0.0,8.374493927125506
8246,8246,SGPS3_2022,0.0,0.11,0.18,0.45,0.27,0.06,0.03,0.15,0.04,5.64,3.42,12.62,7.57,0.0,2.08,5.19,3.15,0.14,0.86,0.66,13.36,12.44,20.51,51.81,166.58,23.4,19.36,0.45,2.95,0.0,3.59068
8247,8247,SGPS3_2023,0.0,0.08,0.4,0.22,0.17,0.07,0.03,0.07,0.04,3.19,2.4,15.56,3.31,0.0,5.3,2.97,2.23,0.06,0.94,0.45,2.36,29.32,39.02,77.23,470.13,30.47,33.93,0.39,2.95,0.0,1.7155645161290323
8249,8249,AGXY3_2021,0.0,15.4,1.25,4.4,5.61,0.28,0.27,3.35,1.33,5.93,7.56,0.69,8.54,0.0,0.43,1.53,1.95,0.22,0.78,1.11,13.71,6.29,4.94,1.8,8.11,1.75,10.66,0.97,0.0,0.0,8.569357798165138
8250,8250,AGXY3_2022,1.7,60.25,1.13,2.65,3.19,0.15,0.17,1.66,0.99,4.03,4.86,0.16,8.69,0.0,0.59,1.38,1.67,0.15,0.85,1.14,12.52,5.49,4.55,0.24,1.88,0.28,12.79,1.17,0.0,0.0,8.93224
8251,8251,AGXY3_2023,1.09,2.46,0.61,1.15,1.53,0.06,0.08,2.71,0.36,3.1,4.12,1.48,6.0,0.01,1.03,1.95,2.59,0.13,0.87,1.04,12.31,5.19,3.9,2.43,24.61,3.22,11.82,1.33,0.0,0.0,6.183870967741935
8263,8263,CAMB4_2019,0.0,1.19,0.32,0.53,0.64,0.11,0.1,1.95,0.18,2.11,2.5,5.24,19.27,0.0,0.94,1.55,1.85,0.31,0.7,1.13,44.06,20.51,17.26,9.19,27.21,8.31,19.71,0.9,4.98,7.43,4.285668789808917
8278,8278,TRPL4_2019,6.69,8.44,1.26,6.82,6.35,4.5,0.69,4.48,0.89,7.69,7.17,2.68,17.9,0.0,0.05,0.29,0.27,0.55,0.36,3.05,71.19,66.0,70.83,53.33,14.94,8.16,11.52,0.15,24.55,36.05,16.812878787878788
8279,8279,TRPL4_2020,6.26,5.45,1.33,4.61,4.14,4.96,0.75,4.43,0.96,5.22,4.68,5.1,20.88,0.0,0.15,0.51,0.46,0.56,0.43,4.01,69.27,107.52,119.77,90.94,24.44,13.67,19.25,0.15,23.49,46.13,17.060321285140564
8280,8280,TRPL4_2021,14.76,5.31,1.11,4.06,3.61,2.89,0.55,6.36,0.63,6.08,5.4,4.58,21.85,0.0,0.44,1.6,1.42,0.5,0.49,3.05,74.48,71.22,80.18,54.55,20.96,10.42,16.52,0.19,6.6,9.35,21.731336032388665
8281,8281,TRPL4_2022,4.62,6.7,0.94,5.04,4.34,2.78,0.47,4.49,0.55,7.81,6.73,3.43,24.55,0.0,0.42,2.26,1.95,0.5,0.49,3.61,60.17,55.17,64.04,41.5,13.98,7.02,12.74,0.17,15.07,10.62,22.23236
8282,8282,TRPL4_2023,8.32,7.39,0.97,5.46,4.85,3.03,0.5,6.29,0.6,8.45,7.49,3.59,27.28,0.87,0.4,2.26,2.0,0.51,0.47,1.9,59.76,55.48,62.57,41.02,13.14,6.72,11.65,0.16,15.07,11.59,22.093870967741935
8288,8288,MOVI3_2019,1.24,22.11,2.19,6.75,10.76,1.31,0.7,17.36,0.95,9.56,15.24,0.86,8.74,0.0,0.91,2.81,4.48,0.32,0.68,0.87,24.49,19.46,12.2,5.94,9.9,3.15,7.62,0.53,133.51,116.71,12.823131313131313
8289,8289,MOVI3_2020,0.65,56.62,2.62,8.61,20.28,1.51,0.73,90.73,1.01,12.39,29.21,0.36,7.89,0.0,1.15,3.78,8.92,0.28,0.72,0.97,21.19,17.56,7.45,2.67,4.62,1.28,4.05,0.48,27.48,10.21,14.443373493975905
8290,8290,MOVI3_2021,3.3,6.98,1.74,2.74,3.43,1.07,0.26,1.06,0.45,6.1,7.62,2.26,9.07,0.0,2.12,3.35,4.19,0.15,0.85,2.44,44.75,39.06,31.26,15.37,24.95,3.77,7.23,0.25,23.01,83.21,16.38251012145749
8291,8291,MOVI3_2022,18.96,4.97,1.0,0.78,1.15,0.29,0.11,0.78,0.16,3.85,5.65,1.54,7.64,0.0,3.94,3.07,4.51,0.11,0.89,1.6,37.56,36.99,25.17,5.8,20.1,2.12,11.02,0.37,31.22,52.95,13.33724
8292,8292,MOVI3_2023,1.02,96.36,1.42,1.23,2.25,0.41,0.2,5.18,0.25,4.57,8.32,0.12,8.36,0.91,3.85,3.34,6.08,0.14,0.86,1.21,32.22,33.07,18.17,0.42,1.48,0.21,11.0,0.49,31.22,0.0,9.906733870967741
8303,8303,CGRA4_2019,4.41,4.59,1.01,5.28,6.08,1.24,0.69,3.11,1.2,4.67,5.39,6.45,29.22,0.0,0.12,0.63,0.72,0.68,0.32,2.07,53.38,23.42,20.31,26.94,22.09,14.97,11.56,0.56,3.42,16.83,18.878888888888888
8304,8304,CGRA4_2020,4.92,9.93,1.11,7.79,9.29,1.57,0.79,2.69,1.55,5.78,6.9,3.52,31.47,0.0,0.29,2.0,2.39,0.71,0.29,2.43,53.59,20.13,16.87,15.78,11.23,7.92,9.07,0.5,3.76,8.78,22.673534136546184
8305,8305,CGRA4_2021,3.61,4.2,0.98,3.75,4.08,1.2,0.68,2.4,1.32,3.63,3.95,8.91,38.15,0.0,0.05,0.18,0.2,0.69,0.31,2.38,53.42,31.94,29.35,28.46,23.36,16.1,18.2,0.57,9.46,22.23,31.504210526315788
8306,8306,CGRA4_2022,12.66,4.34,0.62,4.33,5.41,0.76,0.44,1.67,0.8,3.39,4.23,6.15,43.02,0.0,0.15,1.05,1.31,0.71,0.29,2.45,54.49,17.48,13.99,17.45,14.31,10.16,9.5,0.58,9.76,14.16,29.258080000000003
8307,8307,CGRA4_2023,5.35,6.24,0.61,0.0,11.7,0.8,0.44,1.65,0.78,0.0,8.51,4.27,43.61,0.24,0.16,0.0,3.05,0.72,0.28,2.66,53.77,0.0,6.83,12.81,9.8,7.1,3.78,0.55,9.76,6.93,26.140564516129032
8319,8319,FESA4_2019,6.74,7.99,0.96,6.16,9.86,1.38,0.64,4.04,0.86,8.65,13.83,2.5,20.74,0.0,0.17,1.12,1.79,0.67,0.33,2.71,20.2,22.41,14.01,17.29,12.07,8.05,6.23,0.47,9.09,19.33,4.128434343434344
8320,8320,FESA4_2020,4.86,24.19,0.96,4.21,6.05,1.04,0.6,4.82,0.83,5.72,8.22,0.79,19.99,0.0,0.14,0.61,0.88,0.63,0.37,1.83,27.37,24.72,17.19,4.3,3.95,2.48,12.04,0.58,11.62,16.63,3.8102409638554215
8321,8321,FESA4_2021,1.72,6.71,1.82,4.7,5.38,1.8,1.27,4.65,2.16,4.75,5.44,7.28,26.83,0.0,0.08,0.21,0.25,0.7,0.3,2.95,43.25,38.35,33.52,26.9,27.13,18.93,26.74,0.7,16.87,55.97,9.073643724696357
8322,8322,FESA4_2022,10.18,4.45,1.55,3.68,4.07,1.5,1.16,3.97,1.99,3.42,3.78,12.03,34.42,0.0,0.17,0.41,0.46,0.75,0.25,3.35,46.29,40.85,36.99,33.84,34.95,26.12,28.98,0.77,23.14,31.53,11.4794
8323,8323,FESA4_2023,4.07,8.56,1.26,7.06,9.45,1.57,0.99,3.37,1.68,6.68,8.94,5.43,36.78,0.15,0.21,1.18,1.58,0.79,0.21,3.6,28.8,22.3,16.65,18.39,14.76,11.59,10.08,0.63,23.14,12.19,12.209395161290322
8328,8328,SMLS3_2019,9.42,7.78,4.05,6.15,6.37,4.64,1.69,3.38,40.25,4.67,4.83,5.05,9.71,0.0,0.97,1.48,1.53,0.42,0.58,2.09,93.01,75.42,72.86,59.62,52.0,21.73,41.55,0.36,0.0,0.0,31.13287878787879
8329,8329,SMLS3_2020,5.41,14.86,2.16,12.19,13.85,5.08,0.87,3.06,3.21,9.11,10.35,1.58,10.88,0.0,0.54,3.08,3.5,0.4,0.6,1.63,82.71,41.69,36.7,34.2,14.51,5.83,8.72,0.17,0.0,0.0,15.942248995983935
8330,8330,SMLS3_2021,17.98,10.78,4.09,0.0,10.17,4.21,1.02,18.78,2.54,0.0,9.93,2.08,5.47,0.33,0.1,0.0,0.24,0.25,0.75,1.1,85.18,0.0,41.42,39.07,37.96,9.43,24.47,0.24,0.0,0.0,20.041057692307692
8343,8343,WHRL3_2019,5.24,8.44,4.96,7.86,21.21,1.94,1.96,9.23,8.63,7.39,19.93,1.18,2.01,0.0,0.34,0.54,1.47,0.4,0.6,1.38,16.88,24.61,9.13,22.92,58.79,23.25,9.01,1.01,4.33,20.14,4.054261363636363
8344,8344,WHRL3_2020,16.57,15.44,5.71,9.68,11.24,1.19,1.55,14.96,6.55,8.62,10.0,0.47,1.28,0.0,0.84,1.42,1.65,0.27,0.73,1.16,20.2,12.27,10.57,7.69,36.97,10.03,31.87,1.3,0.28,19.96,6.1013306451612905
8345,8345,WHRL3_2021,8.75,10.29,4.79,7.99,9.19,0.89,1.1,25.79,4.51,8.08,9.3,0.65,1.4,0.0,0.23,0.39,0.45,0.23,0.77,1.06,17.71,11.09,9.64,8.61,46.53,10.7,27.59,1.24,14.11,25.75,6.281219512195122
8346,8346,WHRL3_2022,3.91,17.24,3.3,7.55,9.52,0.67,0.85,30.51,2.87,7.24,9.13,0.28,1.45,0.0,0.18,0.42,0.52,0.26,0.74,1.04,15.65,8.81,6.99,3.86,19.15,4.94,18.78,1.28,12.32,0.89,4.797591836734695
8347,8347,WHRL3_2023,5.39,18.56,2.58,5.98,7.38,0.6,0.7,11.08,2.45,5.5,6.79,0.24,1.7,0.54,0.25,0.58,0.71,0.27,0.73,1.1,16.27,10.06,8.15,3.24,13.92,3.75,17.7,1.16,12.32,3.95,4.198291666666667
8359,8359,BAHI3_2019,0.0,0.0,3.82,0.0,0.0,4.56,1.17,5.11,5.11,0.0,0.0,3.39,25.54,0.0,0.3,4.03,3.49,0.64,0.35,1.57,35.7,17.05,19.74,17.29,7.54,4.8,8.44,0.28,0.0,0.0,17.06657894736842
8360,8360,BAHI3_2020,0.0,4.23,1.06,11.1,8.43,0.99,0.32,2.04,0.36,11.61,8.81,20.46,81.26,0.0,0.05,0.5,0.38,0.3,0.69,0.4,38.67,8.9,11.71,23.37,25.18,7.61,12.58,0.33,0.0,0.0,16.338767772511847
8361,8361,BAHI3_2021,0.0,6.22,1.64,39.71,14.8,0.86,0.37,1.25,0.41,48.64,18.13,2.39,9.04,0.0,0.37,8.93,3.33,0.23,0.76,0.22,38.63,2.16,5.81,13.82,26.43,5.98,9.85,0.43,0.0,0.0,15.453738738738739
8362,8362,BAHI3_2022,0.0,2.84,4.39,9.52,6.47,0.87,0.48,1.66,0.51,14.66,9.97,4.58,2.96,0.0,2.37,5.15,3.5,0.11,0.87,0.19,40.25,9.14,13.45,30.64,154.57,16.86,21.36,0.55,56.84,0.0,12.965299145299145
8363,8363,BAHI3_2023,0.0,2.66,5.02,27.33,8.89,0.57,0.35,0.92,0.37,49.92,16.23,3.07,1.63,0.23,4.14,22.58,7.34,0.07,0.91,0.13,43.42,2.09,6.44,21.49,188.32,13.0,10.59,0.6,56.84,0.0,9.810134529147982
8374,8374,RENT3_2019,0.88,41.07,6.29,15.48,22.99,3.36,1.77,35.24,2.3,18.44,27.39,1.15,7.54,0.0,1.2,2.96,4.4,0.28,0.72,1.28,24.62,21.7,14.61,8.18,15.31,4.3,8.39,0.53,21.24,15.22,38.52878787878788
8375,8375,RENT3_2020,0.5,49.89,8.64,21.19,29.03,5.07,2.56,41.07,3.52,23.84,32.65,1.38,7.98,0.0,1.08,2.65,3.62,0.3,0.7,1.3,28.12,23.94,17.48,10.17,17.32,5.13,8.6,0.5,21.28,21.1,45.8725702811245
8376,8376,RENT3_2021,0.84,19.67,5.28,10.87,12.47,3.69,1.59,20.53,2.19,12.88,14.77,2.69,10.04,0.0,0.97,2.01,2.3,0.3,0.7,1.39,43.1,33.92,29.57,18.75,26.83,8.07,11.79,0.43,19.68,37.93,56.82676113360324
8377,8377,RENT3_2022,2.48,28.39,2.55,7.94,11.56,2.94,0.8,138.37,0.97,12.14,17.68,1.87,20.89,0.0,1.35,4.2,6.12,0.31,0.69,1.04,37.38,37.07,25.47,10.37,8.97,2.81,7.34,0.27,24.03,29.54,55.6714
8378,8378,RENT3_2023,1.77,43.96,2.7,7.0,12.77,2.53,0.92,261.01,1.16,9.91,18.08,1.45,23.59,2.74,1.12,2.91,5.31,0.34,0.66,1.02,29.04,36.09,19.78,5.75,6.13,2.09,8.55,0.36,24.03,25.03,58.90729838709677
8389,8389,HBTS5_2019,0.65,7.29,3.22,6.69,6.58,0.0,0.63,30.22,0.71,7.72,7.6,1.72,3.88,0.0,0.5,1.03,1.01,0.19,0.81,0.84,225.53,0.0,0.0,0.0,44.2,8.6,37.71,0.01,0.0,0.0,10.062608695652173
8390,8390,HBTS5_2020,0.2,155.97,0.78,5.41,4.88,2.26,0.17,1.34,0.2,8.33,7.5,0.16,32.19,0.0,0.42,2.91,2.63,0.22,0.78,0.54,68.77,41.81,46.38,1.45,0.5,0.11,7.8,0.08,7.42,24.7,17.957350427350427
